;Cluster;Wochentag;Ankunftszeit;Nummer;Pausentyp;Kapazitaet;Max_Leistung;SOC;Pausenlaenge;Ladesäule;Zeit_DateTime;Ankunftszeit_total;LoadStatus
108053;2;115;885;13310;Schnelllader;720;1000;0,4413555745971497;45;HPC;2021-04-25 14:45:00;165045;1
108057;2;115;900;13314;Schnelllader;960;1000;0,4380440648206941;45;HPC;2021-04-25 15:00:00;165060;1
108058;2;115;905;13315;Schnelllader;960;1000;0,3784290329644019;45;HPC;2021-04-25 15:05:00;165065;1
108062;2;115;920;13319;Schnelllader;720;1000;0,4165476808340848;45;HPC;2021-04-25 15:20:00;165080;1
108065;2;115;930;13322;Schnelllader;840;1000;0,4066893591083882;45;HPC;2021-04-25 15:30:00;165090;1
108083;2;115;1040;13340;Schnelllader;960;1000;0,3997792078762444;45;HPC;2021-04-25 17:20:00;165200;1
108094;2;115;1075;13351;Schnelllader;840;1000;0,3882258751857126;45;HPC;2021-04-25 17:55:00;165235;1
108114;2;115;1150;13371;Schnelllader;960;1000;0,3544200859858206;45;HPC;2021-04-25 19:10:00;165310;1
108126;2;115;1185;13383;Schnelllader;960;1000;0,3676100657487554;45;HPC;2021-04-25 19:45:00;165345;1
108170;2;116;535;13427;Schnelllader;960;1000;0,411400409367848;45;HPC;2021-04-26 08:55:00;166135;1
108171;2;116;540;13428;Schnelllader;720;1000;0,4157894304402261;45;HPC;2021-04-26 09:00:00;166140;1
108172;2;116;575;13429;Schnelllader;840;1000;0,4587940115500613;45;HPC;2021-04-26 09:35:00;166175;1
108173;2;116;600;13430;Schnelllader;960;1000;0,5239026108634741;45;HPC;2021-04-26 10:00:00;166200;1
108175;2;116;610;13432;Schnelllader;720;1000;0,4239263956934042;45;HPC;2021-04-26 10:10:00;166210;1
108176;2;116;610;13433;Schnelllader;960;1000;0,5028489546522139;45;HPC;2021-04-26 10:10:00;166210;1
108177;2;116;625;13434;Schnelllader;840;1000;0,5100745951497129;45;HPC;2021-04-26 10:25:00;166225;1
108178;2;116;630;13435;Schnelllader;960;1000;0,4819467714039603;45;HPC;2021-04-26 10:30:00;166230;1
108182;2;116;655;13439;Schnelllader;960;1000;0,4177727069320959;45;HPC;2021-04-26 10:55:00;166255;1
108183;2;116;655;13440;Schnelllader;960;1000;0,4477278388195712;45;HPC;2021-04-26 10:55:00;166255;1
108185;2;116;675;13442;Schnelllader;960;1000;0,5021514675835822;45;HPC;2021-04-26 11:15:00;166275;1
108187;2;116;690;13444;Schnelllader;840;1000;0,4346475103492472;45;HPC;2021-04-26 11:30:00;166290;1
108188;2;116;690;13445;Schnelllader;840;1000;0,4172866985490967;45;HPC;2021-04-26 11:30:00;166290;1
108190;2;116;705;13447;Schnelllader;960;1000;0,445306156616474;45;HPC;2021-04-26 11:45:00;166305;1
108191;2;116;710;13448;Schnelllader;840;1000;0,5005166406169074;45;HPC;2021-04-26 11:50:00;166310;1
108193;2;116;720;13450;Schnelllader;960;1000;0,460370367613516;45;HPC;2021-04-26 12:00:00;166320;1
108194;2;116;720;13451;Schnelllader;960;1000;0,4130139699498443;45;HPC;2021-04-26 12:00:00;166320;1
108195;2;116;720;13452;Schnelllader;840;1000;0,4394441597738411;45;HPC;2021-04-26 12:00:00;166320;1
108196;2;116;720;13453;Schnelllader;840;1000;0,4550767426124573;45;HPC;2021-04-26 12:00:00;166320;1
108197;2;116;725;13454;Schnelllader;960;1000;0,3672404356234152;45;HPC;2021-04-26 12:05:00;166325;1
108198;2;116;730;13455;Schnelllader;720;1000;0,4426811293213158;45;HPC;2021-04-26 12:10:00;166330;1
108200;2;116;740;13457;Schnelllader;960;1000;0,4676464933369478;45;HPC;2021-04-26 12:20:00;166340;1
108201;2;116;745;13458;Schnelllader;960;1000;0,4786361547178361;45;HPC;2021-04-26 12:25:00;166345;1
108202;2;116;750;13459;Schnelllader;840;1000;0,4109108665220219;45;HPC;2021-04-26 12:30:00;166350;1
108203;2;116;755;13460;Schnelllader;840;1000;0,411287693149524;45;HPC;2021-04-26 12:35:00;166355;1
108207;2;116;770;13464;Schnelllader;840;1000;0,3830908332338442;45;HPC;2021-04-26 12:50:00;166370;1
108209;2;116;780;13466;Schnelllader;960;1000;0,3981899689896124;45;HPC;2021-04-26 13:00:00;166380;1
108210;2;116;790;13467;Schnelllader;960;1000;0,4417236762689207;45;HPC;2021-04-26 13:10:00;166390;1
108213;2;116;820;13470;Schnelllader;720;1000;0,441782591279434;45;HPC;2021-04-26 13:40:00;166420;1
108215;2;116;840;13472;Schnelllader;960;1000;0,4624654955261278;45;HPC;2021-04-26 14:00:00;166440;1
108220;2;116;860;13477;Schnelllader;960;1000;0,4147950499939867;45;HPC;2021-04-26 14:20:00;166460;1
108224;2;116;875;13481;Schnelllader;960;1000;0,3956602645637164;45;HPC;2021-04-26 14:35:00;166475;1
108225;2;116;880;13482;Schnelllader;960;1000;0,3798089425826133;45;HPC;2021-04-26 14:40:00;166480;1
108227;2;116;890;13484;Schnelllader;720;1000;0,4204288003172667;45;HPC;2021-04-26 14:50:00;166490;1
108230;2;116;925;13487;Schnelllader;960;1000;0,4280494437025759;45;HPC;2021-04-26 15:25:00;166525;1
108231;2;116;930;13488;Schnelllader;960;1000;0,3912293221211196;45;HPC;2021-04-26 15:30:00;166530;1
108257;2;116;1105;13514;Schnelllader;960;1000;0,3593593296171261;45;HPC;2021-04-26 18:25:00;166705;1
108261;2;116;1120;13518;Schnelllader;840;1000;0,3783661321129675;45;HPC;2021-04-26 18:40:00;166720;1
108329;2;117;525;13586;Schnelllader;960;1000;0,3611061017577817;45;HPC;2021-04-27 08:45:00;167565;1
108331;2;117;580;13588;Schnelllader;840;1000;0,4307545798556028;45;HPC;2021-04-27 09:40:00;167620;1
108332;2;117;600;13589;Schnelllader;840;1000;0,479156510742075;45;HPC;2021-04-27 10:00:00;167640;1
108336;2;117;650;13593;Schnelllader;960;1000;0,4647123637960503;45;HPC;2021-04-27 10:50:00;167690;1
108337;2;117;650;13594;Schnelllader;840;1000;0,4944024812313452;45;HPC;2021-04-27 10:50:00;167690;1
108339;2;117;660;13596;Schnelllader;840;1000;0,4934809915614184;45;HPC;2021-04-27 11:00:00;167700;1
108340;2;117;670;13597;Schnelllader;840;1000;0,4713059946146108;45;HPC;2021-04-27 11:10:00;167710;1
108341;2;117;675;13598;Schnelllader;960;1000;0,3533799543989785;45;HPC;2021-04-27 11:15:00;167715;1
108342;2;117;680;13599;Schnelllader;960;1000;0,4192930204364246;45;HPC;2021-04-27 11:20:00;167720;1
108343;2;117;690;13600;Schnelllader;960;1000;0,4682667481896293;45;HPC;2021-04-27 11:30:00;167730;1
108344;2;117;695;13601;Schnelllader;960;1000;0,3895164134929289;45;HPC;2021-04-27 11:35:00;167735;1
108347;2;117;700;13604;Schnelllader;960;1000;0,4707393909696732;45;HPC;2021-04-27 11:40:00;167740;1
108350;2;117;720;13607;Schnelllader;840;1000;0,495917239509054;45;HPC;2021-04-27 12:00:00;167760;1
108354;2;117;750;13611;Schnelllader;960;1000;0,3709501418601716;45;HPC;2021-04-27 12:30:00;167790;1
108357;2;117;765;13614;Schnelllader;840;1000;0,398729678091561;45;HPC;2021-04-27 12:45:00;167805;1
108358;2;117;795;13615;Schnelllader;960;1000;0,4018120501961114;45;HPC;2021-04-27 13:15:00;167835;1
108359;2;117;820;13616;Schnelllader;960;1000;0,3972891762093912;45;HPC;2021-04-27 13:40:00;167860;1
108360;2;117;825;13617;Schnelllader;840;1000;0,4683165052154666;45;HPC;2021-04-27 13:45:00;167865;1
108362;2;117;830;13619;Schnelllader;720;1000;0,4587306340953896;45;HPC;2021-04-27 13:50:00;167870;1
108363;2;117;830;13620;Schnelllader;840;1000;0,4177453264818663;45;HPC;2021-04-27 13:50:00;167870;1
108364;2;117;835;13621;Schnelllader;720;1000;0,4645726545484435;45;HPC;2021-04-27 13:55:00;167875;1
108365;2;117;835;13622;Schnelllader;840;1000;0,4098912613277875;45;HPC;2021-04-27 13:55:00;167875;1
108375;2;117;940;13632;Schnelllader;840;1000;0,3972668451835414;45;HPC;2021-04-27 15:40:00;167980;1
108379;2;117;960;13636;Schnelllader;960;1000;0,3538010487836238;45;HPC;2021-04-27 16:00:00;168000;1
108383;2;117;1010;13640;Schnelllader;960;1000;0,3677918456934695;45;HPC;2021-04-27 16:50:00;168050;1
108453;2;118;570;13710;Schnelllader;960;1000;0,5401912340864858;45;HPC;2021-04-28 09:30:00;169050;1
108454;2;118;585;13711;Schnelllader;960;1000;0,4184841677168298;45;HPC;2021-04-28 09:45:00;169065;1
108455;2;118;600;13712;Schnelllader;960;1000;0,5024628823614105;45;HPC;2021-04-28 10:00:00;169080;1
108458;2;118;635;13715;Schnelllader;720;1000;0,4406797379417601;45;HPC;2021-04-28 10:35:00;169115;1
108460;2;118;645;13717;Schnelllader;840;1000;0,480409242172663;45;HPC;2021-04-28 10:45:00;169125;1
108461;2;118;655;13718;Schnelllader;720;1000;0,5164420640141776;45;HPC;2021-04-28 10:55:00;169135;1
108462;2;118;660;13719;Schnelllader;960;1000;0,3973715144084839;45;HPC;2021-04-28 11:00:00;169140;1
108463;2;118;660;13720;Schnelllader;720;1000;0,4600778742082016;45;HPC;2021-04-28 11:00:00;169140;1
108464;2;118;680;13721;Schnelllader;840;1000;0,490641841950194;45;HPC;2021-04-28 11:20:00;169160;1
108465;2;118;680;13722;Schnelllader;960;1000;0,4351479669280022;45;HPC;2021-04-28 11:20:00;169160;1
108469;2;118;775;13726;Schnelllader;840;1000;0,4244324800365236;45;HPC;2021-04-28 12:55:00;169255;1
108471;2;118;800;13728;Schnelllader;960;1000;0,4521531346232506;45;HPC;2021-04-28 13:20:00;169280;1
108472;2;118;815;13729;Schnelllader;840;1000;0,3855307906921697;45;HPC;2021-04-28 13:35:00;169295;1
108474;2;118;925;13731;Schnelllader;840;1000;0,387003924844688;45;HPC;2021-04-28 15:25:00;169405;1
108475;2;118;950;13732;Schnelllader;840;1000;0,3833230452192402;45;HPC;2021-04-28 15:50:00;169430;1
108503;2;119;645;13760;Schnelllader;960;1000;0,3978137910971022;45;HPC;2021-04-29 10:45:00;170565;1
108505;2;119;685;13762;Schnelllader;960;1000;0,3522943386234148;45;HPC;2021-04-29 11:25:00;170605;1
108507;2;119;750;13764;Schnelllader;720;1000;0,4780237140920797;45;HPC;2021-04-29 12:30:00;170670;1
108508;2;119;795;13765;Schnelllader;960;1000;0,3602212661101521;45;HPC;2021-04-29 13:15:00;170715;1
108517;2;120;455;13774;Schnelllader;960;1000;0,400040222229728;45;HPC;2021-04-30 07:35:00;171815;1
108518;2;120;580;13775;Schnelllader;960;1000;0,3621218051913291;45;HPC;2021-04-30 09:40:00;171940;1
108519;2;120;590;13776;Schnelllader;960;1000;0,5044557118107169;45;HPC;2021-04-30 09:50:00;171950;1
108521;2;120;605;13778;Schnelllader;840;1000;0,4383927327336377;45;HPC;2021-04-30 10:05:00;171965;1
108522;2;120;605;13779;Schnelllader;960;1000;0,4244864437444954;45;HPC;2021-04-30 10:05:00;171965;1
108523;2;120;610;13780;Schnelllader;840;1000;0,4859922276964172;45;HPC;2021-04-30 10:10:00;171970;1
108526;2;120;630;13783;Schnelllader;960;1000;0,4606661193161884;45;HPC;2021-04-30 10:30:00;171990;1
108529;2;120;675;13786;Schnelllader;960;1000;0,4300233327032124;45;HPC;2021-04-30 11:15:00;172035;1
108530;2;120;675;13787;Schnelllader;720;1000;0,4590795718948943;45;HPC;2021-04-30 11:15:00;172035;1
108531;2;120;680;13788;Schnelllader;720;1000;0,4747787820857966;45;HPC;2021-04-30 11:20:00;172040;1
108532;2;120;685;13789;Schnelllader;960;1000;0,3533920585857633;45;HPC;2021-04-30 11:25:00;172045;1
108533;2;120;685;13790;Schnelllader;840;1000;0,458842869884938;45;HPC;2021-04-30 11:25:00;172045;1
108534;2;120;690;13791;Schnelllader;960;1000;0,4486040252187309;45;HPC;2021-04-30 11:30:00;172050;1
108535;2;120;690;13792;Schnelllader;840;1000;0,3892347341112049;45;HPC;2021-04-30 11:30:00;172050;1
108537;2;120;695;13794;Schnelllader;960;1000;0,4079717714771114;45;HPC;2021-04-30 11:35:00;172055;1
108538;2;120;700;13795;Schnelllader;960;1000;0,4924994189530528;45;HPC;2021-04-30 11:40:00;172060;1
108539;2;120;705;13796;Schnelllader;600;1000;0,5010159238010563;45;HPC;2021-04-30 11:45:00;172065;1
108541;2;120;745;13798;Schnelllader;840;1000;0,4758933114148856;45;HPC;2021-04-30 12:25:00;172105;1
108542;2;120;745;13799;Schnelllader;600;1000;0,4706971260105041;45;HPC;2021-04-30 12:25:00;172105;1
108543;2;120;755;13800;Schnelllader;600;1000;0,4732738097680423;45;HPC;2021-04-30 12:35:00;172115;1
108544;2;120;770;13801;Schnelllader;720;1000;0,4512666490141043;45;HPC;2021-04-30 12:50:00;172130;1
108545;2;120;790;13802;Schnelllader;960;1000;0,3555841072354007;45;HPC;2021-04-30 13:10:00;172150;1
108547;2;120;810;13804;Schnelllader;720;1000;0,4330087571360466;45;HPC;2021-04-30 13:30:00;172170;1
108548;2;120;815;13805;Schnelllader;840;1000;0,3814815174984476;45;HPC;2021-04-30 13:35:00;172175;1
108553;2;120;855;13810;Schnelllader;960;1000;0,3635280524801075;45;HPC;2021-04-30 14:15:00;172215;1
108556;2;120;870;13813;Schnelllader;840;1000;0,4304667500420365;45;HPC;2021-04-30 14:30:00;172230;1
108558;2;120;905;13815;Schnelllader;960;1000;0,3972602531778632;45;HPC;2021-04-30 15:05:00;172265;1
108563;2;120;950;13820;Schnelllader;840;1000;0,3849599617866321;45;HPC;2021-04-30 15:50:00;172310;1
108574;2;120;1030;13831;Schnelllader;960;1000;0,4026783331933421;45;HPC;2021-04-30 17:10:00;172390;1
108579;2;120;1055;13836;Schnelllader;960;1000;0,3770548980566522;45;HPC;2021-04-30 17:35:00;172415;1
108583;2;120;1075;13840;Schnelllader;960;1000;0,3962147987606051;45;HPC;2021-04-30 17:55:00;172435;1
108601;2;120;1175;13858;Schnelllader;960;1000;0,3661893839848152;45;HPC;2021-04-30 19:35:00;172535;1
108650;2;121;530;13907;Schnelllader;720;1000;0,4698294722274923;45;HPC;2021-05-01 08:50:00;173330;1
108651;2;121;560;13908;Schnelllader;960;1000;0,5364810443534218;45;HPC;2021-05-01 09:20:00;173360;1
108652;2;121;570;13909;Schnelllader;840;1000;0,4093913005869785;45;HPC;2021-05-01 09:30:00;173370;1
108653;2;121;585;13910;Schnelllader;840;1000;0,5123534055633238;45;HPC;2021-05-01 09:45:00;173385;1
108654;2;121;585;13911;Schnelllader;720;1000;0,4430438402269843;45;HPC;2021-05-01 09:45:00;173385;1
108656;2;121;595;13913;Schnelllader;840;1000;0,4670611855800316;45;HPC;2021-05-01 09:55:00;173395;1
108657;2;121;595;13914;Schnelllader;960;1000;0,4307570158355492;45;HPC;2021-05-01 09:55:00;173395;1
108658;2;121;605;13915;Schnelllader;600;1000;0,4868999024066197;45;HPC;2021-05-01 10:05:00;173405;1
108661;2;121;635;13918;Schnelllader;960;1000;0,4782976527354828;45;HPC;2021-05-01 10:35:00;173435;1
108663;2;121;645;13920;Schnelllader;840;1000;0,4957052782445698;45;HPC;2021-05-01 10:45:00;173445;1
108665;2;121;660;13922;Schnelllader;960;1000;0,4453381712241563;45;HPC;2021-05-01 11:00:00;173460;1
108666;2;121;665;13923;Schnelllader;960;1000;0,4368642505279411;45;HPC;2021-05-01 11:05:00;173465;1
108667;2;121;670;13924;Schnelllader;720;1000;0,4770220639993741;45;HPC;2021-05-01 11:10:00;173470;1
108668;2;121;675;13925;Schnelllader;720;1000;0,4425260939906323;45;HPC;2021-05-01 11:15:00;173475;1
108670;2;121;685;13927;Schnelllader;840;1000;0,4308315707596418;45;HPC;2021-05-01 11:25:00;173485;1
108671;2;121;690;13928;Schnelllader;840;1000;0,477331568651946;45;HPC;2021-05-01 11:30:00;173490;1
108672;2;121;700;13929;Schnelllader;720;1000;0,4908379566536545;45;HPC;2021-05-01 11:40:00;173500;1
108675;2;121;710;13932;Schnelllader;960;1000;0,4462004466998773;45;HPC;2021-05-01 11:50:00;173510;1
108676;2;121;715;13933;Schnelllader;720;1000;0,4657290809008677;45;HPC;2021-05-01 11:55:00;173515;1
108677;2;121;720;13934;Schnelllader;720;1000;0,4688482653183036;45;HPC;2021-05-01 12:00:00;173520;1
108682;2;121;725;13939;Schnelllader;720;1000;0,4744109749685185;45;HPC;2021-05-01 12:05:00;173525;1
108683;2;121;730;13940;Schnelllader;960;1000;0,4286059380689884;45;HPC;2021-05-01 12:10:00;173530;1
108684;2;121;730;13941;Schnelllader;840;1000;0,384548141668298;45;HPC;2021-05-01 12:10:00;173530;1
108688;2;121;745;13945;Schnelllader;840;1000;0,4400523492650021;45;HPC;2021-05-01 12:25:00;173545;1
108689;2;121;760;13946;Schnelllader;840;1000;0,4007437145536054;45;HPC;2021-05-01 12:40:00;173560;1
108690;2;121;770;13947;Schnelllader;720;1000;0,4714853694373396;45;HPC;2021-05-01 12:50:00;173570;1
108696;2;121;800;13953;Schnelllader;960;1000;0,4507481002968205;45;HPC;2021-05-01 13:20:00;173600;1
108698;2;121;805;13955;Schnelllader;840;1000;0,4422955135835645;45;HPC;2021-05-01 13:25:00;173605;1
108701;2;121;820;13958;Schnelllader;840;1000;0,4399282969067875;45;HPC;2021-05-01 13:40:00;173620;1
108703;2;121;825;13960;Schnelllader;960;1000;0,4544501245609925;45;HPC;2021-05-01 13:45:00;173625;1
108714;2;121;920;13971;Schnelllader;720;1000;0,4182230656380418;45;HPC;2021-05-01 15:20:00;173720;1
108718;2;121;965;13975;Schnelllader;840;1000;0,3920682308343373;45;HPC;2021-05-01 16:05:00;173765;1
108722;2;121;985;13979;Schnelllader;960;1000;0,3814230194519741;45;HPC;2021-05-01 16:25:00;173785;1
108725;2;121;1005;13982;Schnelllader;840;1000;0,3909643006958548;45;HPC;2021-05-01 16:45:00;173805;1
108735;2;121;1040;13992;Schnelllader;960;1000;0,3952782842862682;45;HPC;2021-05-01 17:20:00;173840;1
108755;2;121;1130;14012;Schnelllader;960;1000;0,3617525885336787;45;HPC;2021-05-01 18:50:00;173930;1
108813;2;122;425;14070;Schnelllader;960;1000;0,4573880302410574;45;HPC;2021-05-02 07:05:00;174665;1
108814;2;122;485;14071;Schnelllader;960;1000;0,5629859015939697;45;HPC;2021-05-02 08:05:00;174725;1
108815;2;122;500;14072;Schnelllader;840;1000;0,5462947437141302;45;HPC;2021-05-02 08:20:00;174740;1
108816;2;122;530;14073;Schnelllader;960;1000;0,5240021440472605;45;HPC;2021-05-02 08:50:00;174770;1
108817;2;122;555;14074;Schnelllader;720;1000;0,5090407564895738;45;HPC;2021-05-02 09:15:00;174795;1
108818;2;122;555;14075;Schnelllader;720;1000;0,5217317429642042;45;HPC;2021-05-02 09:15:00;174795;1
108819;2;122;570;14076;Schnelllader;720;1000;0,5394264156732406;45;HPC;2021-05-02 09:30:00;174810;1
108820;2;122;580;14077;Schnelllader;840;1000;0,3804100406115412;45;HPC;2021-05-02 09:40:00;174820;1
108821;2;122;585;14078;Schnelllader;960;1000;0,4554457564970605;45;HPC;2021-05-02 09:45:00;174825;1
108823;2;122;595;14080;Schnelllader;840;1000;0,5067885256736451;45;HPC;2021-05-02 09:55:00;174835;1
108824;2;122;595;14081;Schnelllader;960;1000;0,3580562544467712;45;HPC;2021-05-02 09:55:00;174835;1
108825;2;122;600;14082;Schnelllader;960;1000;0,3930467720496151;45;HPC;2021-05-02 10:00:00;174840;1
108826;2;122;605;14083;Schnelllader;960;1000;0,3907350323790636;45;HPC;2021-05-02 10:05:00;174845;1
108827;2;122;605;14084;Schnelllader;960;1000;0,4652614507654166;45;HPC;2021-05-02 10:05:00;174845;1
108828;2;122;605;14085;Schnelllader;840;1000;0,4501511345390734;45;HPC;2021-05-02 10:05:00;174845;1
108829;2;122;625;14086;Schnelllader;840;1000;0,5117990988416283;45;HPC;2021-05-02 10:25:00;174865;1
108830;2;122;640;14087;Schnelllader;840;1000;0,5160561073637768;45;HPC;2021-05-02 10:40:00;174880;1
108831;2;122;640;14088;Schnelllader;960;1000;0,4433323679631596;45;HPC;2021-05-02 10:40:00;174880;1
108832;2;122;650;14089;Schnelllader;960;1000;0,5024588504324036;45;HPC;2021-05-02 10:50:00;174890;1
108833;2;122;650;14090;Schnelllader;960;1000;0,384015073408711;45;HPC;2021-05-02 10:50:00;174890;1
108835;2;122;665;14092;Schnelllader;960;1000;0,4139247312135468;45;HPC;2021-05-02 11:05:00;174905;1
108836;2;122;670;14093;Schnelllader;960;1000;0,471480612520235;45;HPC;2021-05-02 11:10:00;174910;1
108837;2;122;670;14094;Schnelllader;960;1000;0,3526753727100799;45;HPC;2021-05-02 11:10:00;174910;1
108838;2;122;670;14095;Schnelllader;960;1000;0,4439372749417485;45;HPC;2021-05-02 11:10:00;174910;1
108843;2;122;680;14100;Schnelllader;960;1000;0,3638874335783145;45;HPC;2021-05-02 11:20:00;174920;1
108844;2;122;680;14101;Schnelllader;840;1000;0,4788927955820313;45;HPC;2021-05-02 11:20:00;174920;1
108845;2;122;690;14102;Schnelllader;840;1000;0,3914825506040019;45;HPC;2021-05-02 11:30:00;174930;1
108846;2;122;700;14103;Schnelllader;720;1000;0,4426794158928575;45;HPC;2021-05-02 11:40:00;174940;1
108849;2;122;725;14106;Schnelllader;720;1000;0,4708471661603962;45;HPC;2021-05-02 12:05:00;174965;1
108851;2;122;760;14108;Schnelllader;720;1000;0,4517814567613236;45;HPC;2021-05-02 12:40:00;175000;1
108852;2;122;775;14109;Schnelllader;960;1000;0,3753085481717723;45;HPC;2021-05-02 12:55:00;175015;1
108853;2;122;780;14110;Schnelllader;840;1000;0,4302143449414317;45;HPC;2021-05-02 13:00:00;175020;1
108855;2;122;790;14112;Schnelllader;960;1000;0,4468330613499475;45;HPC;2021-05-02 13:10:00;175030;1
108856;2;122;795;14113;Schnelllader;960;1000;0,4546751194875409;45;HPC;2021-05-02 13:15:00;175035;1
108858;2;122;800;14115;Schnelllader;720;1000;0,4225785636009997;45;HPC;2021-05-02 13:20:00;175040;1
108859;2;122;810;14116;Schnelllader;960;1000;0,3761978846420399;45;HPC;2021-05-02 13:30:00;175050;1
108860;2;122;810;14117;Schnelllader;720;1000;0,4321049924124827;45;HPC;2021-05-02 13:30:00;175050;1
108867;2;122;865;14124;Schnelllader;840;1000;0,3787932304740868;45;HPC;2021-05-02 14:25:00;175105;1
108869;2;122;885;14126;Schnelllader;840;1000;0,3868940828406869;45;HPC;2021-05-02 14:45:00;175125;1
108870;2;122;885;14127;Schnelllader;960;1000;0,3626531970023171;45;HPC;2021-05-02 14:45:00;175125;1
108871;2;122;890;14128;Schnelllader;960;1000;0,3696729921707696;45;HPC;2021-05-02 14:50:00;175130;1
108876;2;122;900;14133;Schnelllader;840;1000;0,3823322153374814;45;HPC;2021-05-02 15:00:00;175140;1
108878;2;122;920;14135;Schnelllader;960;1000;0,4012460075804457;45;HPC;2021-05-02 15:20:00;175160;1
108883;2;122;940;14140;Schnelllader;960;1000;0,3572764902481667;45;HPC;2021-05-02 15:40:00;175180;1
108885;2;122;945;14142;Schnelllader;960;1000;0,3673430103529416;45;HPC;2021-05-02 15:45:00;175185;1
108903;2;122;1095;14160;Schnelllader;960;1000;0,3771012609625054;45;HPC;2021-05-02 18:15:00;175335;1
108982;2;123;500;14239;Schnelllader;960;1000;0,4203681294483389;45;HPC;2021-05-03 08:20:00;176180;1
108983;2;123;510;14240;Schnelllader;960;1000;0,4792659717143518;45;HPC;2021-05-03 08:30:00;176190;1
108984;2;123;550;14241;Schnelllader;960;1000;0,4734626829906432;45;HPC;2021-05-03 09:10:00;176230;1
108986;2;123;560;14243;Schnelllader;720;1000;0,4276730669666113;45;HPC;2021-05-03 09:20:00;176240;1
108987;2;123;560;14244;Schnelllader;960;1000;0,4439108538060645;45;HPC;2021-05-03 09:20:00;176240;1
108988;2;123;565;14245;Schnelllader;960;1000;0,3843291870340665;45;HPC;2021-05-03 09:25:00;176245;1
108990;2;123;595;14247;Schnelllader;840;1000;0,5243191029849521;45;HPC;2021-05-03 09:55:00;176275;1
108992;2;123;605;14249;Schnelllader;960;1000;0,4851513228558096;45;HPC;2021-05-03 10:05:00;176285;1
108994;2;123;610;14251;Schnelllader;960;1000;0,4356771516171971;45;HPC;2021-05-03 10:10:00;176290;1
108995;2;123;615;14252;Schnelllader;960;1000;0,3576240095017947;45;HPC;2021-05-03 10:15:00;176295;1
108996;2;123;620;14253;Schnelllader;960;1000;0,4181302111783582;45;HPC;2021-05-03 10:20:00;176300;1
108997;2;123;620;14254;Schnelllader;840;1000;0,4922421273106073;45;HPC;2021-05-03 10:20:00;176300;1
108998;2;123;620;14255;Schnelllader;720;1000;0,4301134765114292;45;HPC;2021-05-03 10:20:00;176300;1
108999;2;123;625;14256;Schnelllader;840;1000;0,4747032484339961;45;HPC;2021-05-03 10:25:00;176305;1
109000;2;123;625;14257;Schnelllader;840;1000;0,4105771967822583;45;HPC;2021-05-03 10:25:00;176305;1
109002;2;123;635;14259;Schnelllader;840;1000;0,4133960269906792;45;HPC;2021-05-03 10:35:00;176315;1
109003;2;123;640;14260;Schnelllader;960;1000;0,4784470875308089;45;HPC;2021-05-03 10:40:00;176320;1
109004;2;123;640;14261;Schnelllader;960;1000;0,3841520593758086;45;HPC;2021-05-03 10:40:00;176320;1
109005;2;123;650;14262;Schnelllader;960;1000;0,4857617263573529;45;HPC;2021-05-03 10:50:00;176330;1
109006;2;123;655;14263;Schnelllader;960;1000;0,4877130927988656;45;HPC;2021-05-03 10:55:00;176335;1
109008;2;123;665;14265;Schnelllader;960;1000;0,4542250350314587;45;HPC;2021-05-03 11:05:00;176345;1
109009;2;123;665;14266;Schnelllader;720;1000;0,4638745154819274;45;HPC;2021-05-03 11:05:00;176345;1
109010;2;123;670;14267;Schnelllader;960;1000;0,4558823780545897;45;HPC;2021-05-03 11:10:00;176350;1
109012;2;123;685;14269;Schnelllader;960;1000;0,3526785876839195;45;HPC;2021-05-03 11:25:00;176365;1
109013;2;123;690;14270;Schnelllader;960;1000;0,3528037689491907;45;HPC;2021-05-03 11:30:00;176370;1
109015;2;123;690;14272;Schnelllader;840;1000;0,4648022298050032;45;HPC;2021-05-03 11:30:00;176370;1
109018;2;123;695;14275;Schnelllader;840;1000;0,4393881155455352;45;HPC;2021-05-03 11:35:00;176375;1
109021;2;123;720;14278;Schnelllader;840;1000;0,4874820476222489;45;HPC;2021-05-03 12:00:00;176400;1
109022;2;123;730;14279;Schnelllader;960;1000;0,3829486219591304;45;HPC;2021-05-03 12:10:00;176410;1
109025;2;123;745;14282;Schnelllader;960;1000;0,379628535105484;45;HPC;2021-05-03 12:25:00;176425;1
109026;2;123;750;14283;Schnelllader;840;1000;0,4863379875460418;45;HPC;2021-05-03 12:30:00;176430;1
109028;2;123;770;14285;Schnelllader;600;1000;0,4694089520299891;45;HPC;2021-05-03 12:50:00;176450;1
109031;2;123;790;14288;Schnelllader;720;1000;0,4400776798916874;45;HPC;2021-05-03 13:10:00;176470;1
109033;2;123;825;14290;Schnelllader;720;1000;0,4486705481808932;45;HPC;2021-05-03 13:45:00;176505;1
109052;2;123;975;14309;Schnelllader;840;1000;0,3948293715099836;45;HPC;2021-05-03 16:15:00;176655;1
109057;2;123;1015;14314;Schnelllader;840;1000;0,3885051917072497;45;HPC;2021-05-03 16:55:00;176695;1
109058;2;123;1020;14315;Schnelllader;840;1000;0,3816024014088995;45;HPC;2021-05-03 17:00:00;176700;1
109071;2;123;1065;14328;Schnelllader;960;1000;0,3693490605663799;45;HPC;2021-05-03 17:45:00;176745;1
